# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7977873330924976,1.0634975906185762,-176.7938703376772,0,3.0,2892.9620905071465,180.0,0.0,0.0
 0.014133265952912482,1.7975601262032856,1.063484863398005,-176.7938703376772,0.03220247531735412,2.278487889822668,2892.9620905071465,180.0,7418.122879026974,0.0
 0.017603985183053693,1.7974913514216075,1.0634468156480132,-151.0476486098878,0.013089417573964679,-5.506944375506804,17509.776773852864,180.0,22208.449856103554,0.0
 0.022804538542696217,1.7975797409674192,1.0633836482361847,-35.551420098275926,0.028691077652892253,3.0000000000000004,1483.0304959572957,180.0,2345.8487722791297,0.0
 0.02950693711614292,1.797824027060678,1.063295562030103,-19.828606633430592,0.04879827337323235,2.999999999999999,209.0508378743183,180.0,577.6128752120271,0.0
 0.03649933521377839,1.7982229419213396,1.063182757897351,-15.789707463628257,0.06977546766613878,3.000000000000001,64.81376147308123,180.0,258.0235942351284,0.0
 0.04357814972576745,1.7987752177693612,1.0630454367055124,-13.963206300321053,0.09101191120210596,3.000000000000001,28.071364255862076,180.0,146.15418612439777,0.0
 0.05068596359300624,1.7994795868246993,1.0628837993221711,-12.92436954943106,0.11233535280382234,3.000000000000001,14.632183407172109,180.0,94.14238406827556,3.994894039833984e-12
 0.0578004725504416,1.8003347813073103,1.06269804661491,-12.254592714702994,0.13367887967612843,3.0000000000000018,8.58220072761662,180.00000000000003,65.74803511190068,-3.997027673740658e-12
 0.06491118374644522,1.8013395334371505,1.062488379451313,-11.787077425317563,0.15501101326413927,2.999999999999996,5.4629172743468715,180.0,48.54655679917976,0.0
 0.07201249039195146,1.8024925754341767,1.062254998698963,-11.442333438903102,0.176314933200658,3.000000000000004,3.6927844738351725,180.0,37.33427178153864,0.0
 0.0791011095886234,1.8037926395183455,1.0619981052254437,-11.177685003258718,0.19758079079067384,3.0,2.613805727764104,180.0,29.61725168356519,0.0
 0.08617498084826233,1.8052384579096135,1.0617178998983388,-10.968176377784854,0.21880240456959063,3.0,1.9186356725419482,180.0,24.07769624352304,0.0
 0.09323273765246409,1.8068287628279367,1.0614145835852313,-10.798241853292625,0.2399756749821959,3.0,1.4504857227484649,180.0,19.965630356923228,4.036776642050148e-12
 0.10027343173851824,1.8085622864932724,1.061088357153705,-10.657669957714292,0.2610977572403584,3.000000000000004,1.1236122763521934,180.00000000000003,16.828539055002466,-4.046977268234379e-12
 0.10729637937242079,1.8104377611255766,1.0607394214713437,-10.539484009175927,0.282166600142066,3.0,0.8884070720364936,180.0,14.380160276898428,0.0
 0.11430107089141596,1.8124539189448063,1.06036797740573,-10.438755422442545,0.3031806746990516,3.0000000000000058,0.7147991508391475,180.0,12.432182524596293,0.0
 0.12128711504515585,1.8146094921709177,1.0599742258244478,-10.351903646398362,0.3241388071602712,2.9999999999999942,0.5838312573860135,180.0,10.85658761184781,0.0
 0.1282542034350175,1.8169032130238674,1.0595583675950806,-10.276264840894342,0.34504007232985623,3.000000000000008,0.48314548221562637,180.0,9.56386995116989,-4.090700276445431e-12
 0.1352020870514385,1.8193338137236121,1.0591206035852117,-10.209816185551027,0.36588372317911916,2.999999999999996,0.40444950016686293,179.99999999999997,8.489916162465809,4.1021604873507014e-12
 0.14213056035667468,1.8219000264901082,1.0586611346624244,-10.15099402805569,0.38666914309482775,3.000000000000004,0.34203678170241913,180.0,7.587820615223467,0.0
 0.14903945022071105,1.8246005835433121,1.0581801616943025,-10.098570611117045,0.40739581268693686,3.0,0.2918919963693976,180.0,6.8226226218844745,0.0
 0.1559286080640109,1.8274342171031805,1.0576778855484297,-10.051568486969616,0.4280632862168364,3.0,0.25113350895017283,180.0,6.167830961479212,0.0
 0.1627979041703818,1.8303996593896703,1.0571545070923887,-10.009199829761172,0.4486711745359491,2.999999999999996,0.21765652066161584,180.0,5.603073989152448,4.149566995370093e-12
 0.16964722349987227,1.8334956426227376,1.0566102271937634,-9.970822586782706,0.4692191325244205,3.0,0.18989908808791167,180.00000000000003,5.1124770250720735,-4.161768124777975e-12
 0.17647646255843233,1.836720899022339,1.056045246720137,-9.935908258997092,0.4897068497001006,2.999999999999988,0.16668539593923995,180.0,4.683520656290814,-4.1740990367085845e-12
 0.1832855270249083,1.8400741608084312,1.0554597665390935,-9.904017864918336,0.5101340430995285,2.999999999999996,0.14711870798481871,179.99999999999997,4.3062235904788215,0.0
 0.19007432992928258,1.8435541602009704,1.054853987518216,-9.874783761700408,0.5305004518126513,2.999999999999992,0.13050696057988026,179.99999999999997,3.972548742349159,8.398279116555732e-12
 0.19684279023786547,1.8471596294199137,1.0542281105250877,-9.847895723213908,0.5508058327383999,2.999999999999996,0.1163102091658468,180.00000000000003,3.6759654344073835,-4.211845675461702e-12
 0.20359083174280224,1.8508893006852174,1.0535823364272925,-9.823090155891814,0.5710499572532102,2.999999999999996,0.10410295549627284,180.0,3.411122505548189,0.0
 0.21031838218188267,1.8547419062168375,1.0529168660924133,-9.800141657181856,0.5912326085704516,3.0000000000000124,0.09354678486201132,180.0,3.1736013388465865,0.0
 0.21702537253453574,1.8587161782347315,1.052231900388034,-9.778856343619045,0.6113535796284107,2.999999999999996,0.08437022785083399,180.0,2.959727198197746,0.0
 0.2237117364539768,1.8628108489588555,1.0515276401817382,-9.759066530469626,0.6314126713867338,2.9999999999999916,0.07635379144141338,180.0,2.766423685706115,0.0
 0.23037740980556926,1.867024650609166,1.0508042863411091,-9.740626453828602,0.6514096914415113,3.0000000000000084,0.06931868696010438,180.0,2.591099375864605,0.0
 0.23702233028875883,1.8713563154056194,1.05006203973373,-9.723408804511939,0.67134445289108,3.000000000000004,0.06311828038542294,180.0,2.431558764190171,0.0
 0.24364643712529793,1.8758045755681725,1.0493011012271845,-9.70730189947862,0.6912167734006973,2.999999999999996,0.05763152910158404,180.0,2.285931727346244,0.0
 0.2502496708004594,1.8803681633167817,1.0485216716890562,-9.692207358117487,0.7110264744261817,3.0,0.05275791285815335,180.0,2.152617243007271,0.0
 0.2568319728468986,1.8850458108714039,1.0477239519869281,-9.67803818123364,0.7307733805654995,3.0000000000000084,0.04841347580256271,180.0,2.030238150437734,0.0
 0.26339328566307196,1.889836250451995,1.0469081429883842,-9.66471715363729,0.7504573190140196,3.000000000000017,0.04452772254967563,180.0,1.91760454149433,0.0
 0.2699335523598359,1.894738214278512,1.0460744455610076,-9.65217550851699,0.7700781191043115,3.0000000000000084,0.04104116842066021,180.0,1.8136839673329486,0.0
 0.27645271663014803,1.8997504345709115,1.045223060572382,-9.640351804799515,0.7896356119152478,2.9999999999999916,0.03790337221676684,180.0,1.717577023858016,0.0
 0.28295072263782706,1.90487164354915,1.0443541888900905,-9.629190978979835,0.8091296299382849,3.0,0.035071369766912615,180.0,1.6284972572942953,0.0
 0.28942751492210617,1.9101005734331837,1.043468031381717,-9.618643540508822,0.8285600067911222,3.0,0.03250841513952215,180.0,1.5457545091780465,0.0
 0.29588303831534524,1.9154359564429695,1.0425647889148446,-9.608664886114617,0.8479265769708393,2.9999999999999827,0.030182949143395203,180.0,1.4687410819496072,0.0
 0.30231723787175235,1.9208765247984636,1.041644662357057,-9.59921471289666,0.8672291756400606,3.0,0.028067765249083765,180.0,1.3969201456742086,0.0
 0.3087300588053627,1.9264210107196231,1.0407078525759375,-9.5902565141439,0.8864676384408916,2.9999999999999916,0.026139316269279216,180.0,1.3298160245599788,0.0
 0.3151214464358251,1.9320681464264042,1.0397545604390697,-9.581757144453736,0.9056418013322789,3.0,0.02437716236863598,180.0,1.2670059884529563,0.0
 0.32149134614081143,1.9378166641387633,1.0387849868140366,-9.573686443381673,0.9247515004472379,3.000000000000009,0.02276349286238278,180.0,1.2081133136858562,4.477018015023206e-12
 0.32783970331405293,1.9436652960766574,1.0377993325684223,-9.566016908560647,0.9437965719669624,3.000000000000009,0.02128275012626909,180.00000000000003,1.1528013686630116,-8.984601713023231e-12
 0.33416646332817945,1.9496127744600424,1.0367977985698098,-9.55872341095716,0.962776852009342,3.000000000000009,0.019921287133869453,179.99999999999997,1.1007685847154707,4.507727488304732e-12
 0.34047157150167573,1.9556578315088755,1.0357805856857827,-9.551782945956543,0.9816921765298309,3.0,0.018667107862930243,180.0,1.0517441332657311,0.0
 0.3467549730693672,1.961799199443113,1.0347478947839244,-9.545174415220771,1.0005423812329053,3.0,0.01750964285567782,180.0,1.0054842216743891,4.539019975181196e-12
 0.35301661315595206,1.9680356104827113,1.0336999267318185,-9.538878434911906,1.01932730149266,3.0000000000000266,0.016439546260369725,180.00000000000003,0.9617688935153471,-4.554889892666755e-12
 0.35925643675216284,1.974365796847627,1.0326368823970482,-9.532877166676046,1.0380467722812923,2.9999999999999822,0.015448534882718362,180.0,0.920399269240631,0.0
 0.36547438869320437,1.9807884907578166,1.0315589626471973,-9.527154168253338,1.056700628104417,3.000000000000009,0.014529251554456571,180.0,0.8811951405907942,4.587087637358591e-12
 0.3716704136391699,1.9873024244332367,1.030466368349849,-9.521694261179974,1.0752887029423137,3.000000000000027,0.013675145390430389,180.00000000000003,0.8439928927929691,-4.603419851392947e-12
 0.37784445605717876,1.9939063300938442,1.0293593003725865,-9.516483413259373,1.0938108301963405,3.000000000000045,0.01288036808690283,180.0,0.808643681463836,0.0
 0.38399646020501166,2.000598939959595,1.028237959582994,-9.511508633976888,1.1122668426398392,3.0,0.012139693027260074,180.0,0.7750118385946331,0.0
 0.3901263701160612,2.0073789862504463,1.0271025468486543,-9.506757881226306,1.130656572372988,3.000000000000018,0.011448430763773457,180.0,0.7429734860996671,0.0
 0.3962341295854267,2.0142452011863545,1.025953263037151,-9.502219977881094,1.1489798507810844,3.0,0.010802372103112665,180.0,0.7124152996445988,0.0
 0.4023196821570145,2.0211963169872753,1.0247903090160677,-9.497884537122303,1.1672365084958478,2.999999999999982,0.010197726959297899,180.0,0.683233435773498,0.0
 0.40838297111152644,2.028231065873167,1.0236138856529877,-9.493741895377823,1.1854263753593834,2.999999999999982,0.009631086229954556,180.0,0.6553325725854221,0.0
 0.41442393945521516,2.035348180063984,1.0224241938154948,-9.489783052052248,1.2035492803904495,2.999999999999982,0.009099355280788078,180.0,0.6286250683465816,0.0
 0.4204425299093322,2.042546391779684,1.0212214343711719,-9.485999615216679,1.2216050517528005,3.0,0.008599751432971026,180.0,0.6030302133056558,0.0
 0.42643868490017084,2.049824433240224,1.020005808187603,-9.482383752593538,1.2395935167253165,2.9999999999999907,0.008129737257961917,180.0,0.5784735577196931,0.0
 0.43241234654963934,2.0571810366655594,1.0187775161323709,-9.478928147286558,1.257514501673722,2.9999999999999907,0.007687019317532931,180.0,0.5548863284804969,0.0
 0.43836345666630305,2.064614934275648,1.0175367590730595,-9.475625957643539,1.2753678320237132,3.0000000000000187,0.007269509008210355,180.0,0.5322048906579355,0.0
 0.4442919567368343,2.0721248582904455,1.0162837378772525,-9.472470780911737,1.293153332235307,3.0000000000000187,0.00687529666919161,180.0,0.5103702797779303,0.0
 0.45019778791782844,2.0797095409299082,1.0150186534125327,-9.469456620199571,1.3108708257782895,3.0000000000000093,0.006502652476607572,180.0,0.4893277782597125,4.831074502429649e-12
 0.45608089102793575,2.0873677144139937,1.013741706546484,-9.466577854425429,1.3285201351086113,2.9999999999999813,0.006149989914852771,180.00000000000003,0.4690265304667215,-4.849859938525842e-12
 0.4619412065402726,2.0950981109626574,1.0124530981466897,-9.463829210973238,1.346101081645622,3.0000000000000284,0.005815850024384677,180.0,0.44941920629537246,0.0
 0.46777867457508304,2.1028994627958566,1.0111530290807333,-9.461205740722258,1.3636134857500533,2.999999999999981,0.005498915356270311,180.0,0.43046168919928884,0.0
 0.4735932348926109,2.1107705021335477,1.0098417002161983,-9.458702795266024,1.3810571667026368,2.9999999999999907,0.005197953322457073,180.0,0.41211280067046224,0.0
 0.47938482688616296,2.118709961195687,1.0085193124206682,-9.45631600606922,1.398431942683293,3.0,0.004911844374814816,180.0,0.39433404838809805,-4.927000183902318e-12
 0.48515338957533527,2.1267165722022314,1.0071860665617263,-9.454041265390618,1.4157376307508098,2.9999999999999902,0.004639567635188509,179.99999999999997,0.37708939861667673,4.946801465825276e-12
 0.4908988615993803,2.1347890673731373,1.0058421635069559,-9.451874708800302,1.4329740468229448,2.9999999999999902,0.0043801651827774166,180.0,0.3603450724198368,0.0
 0.49662118121069704,2.142926178928361,1.004487804123941,-9.449812699125554,1.450141005656895,3.0,0.004132759363375485,180.0,0.34406935395425253,0.0
 0.5023202862684253,2.1511266390878596,1.0031231892802643,-9.447851811730223,1.4672383208300799,3.0000000000000098,0.003896538380157962,180.0,0.32823242701656336,-5.007500158949103e-12
 0.507996114232127,2.159389180071589,1.0017485198435099,-9.44598882094237,1.484265804721185,3.0,0.0036707588793449216,179.99999999999997,0.3128062137359887,5.0281769400461394e-12
 0.5136486021555419,2.1677125340995063,1.000363996681261,-9.444220687596857,1.5012232684914295,2.9999999999999805,0.0034547171657454937,180.0,0.2977642371188235,5.049082014114062e-12
 0.519277686680403,2.176095433391567,0.998969820661101,-9.442544547537635,1.5181105220660127,2.9999999999999805,0.00324779007059639,180.00000000000003,0.2830814911322175,-5.070219327568161e-12
 0.5248833040303009,2.1845366101677293,0.9975661926506134,-9.440957701019508,1.5349273741157066,3.0,0.003049357962588974,180.0,0.2687343207807015,0.0
 0.5304653900045834,2.193034796647949,0.9961533135173818,-9.43945760293667,1.5516736320385538,2.99999999999998,0.002858880551462888,180.0,0.25470031555607603,0.0
 0.5360238799722825,2.201588725052182,0.9947313841289893,-9.438041853787883,1.5683491019416511,2.99999999999998,0.0026758297674592717,180.0,0.24095821060277317,0.0
 0.5415587088660611,2.2101971276003853,0.9933006053530198,-9.436708191321644,1.5849535886229866,2.99999999999998,0.0024997438572246546,180.0,0.22748779113494672,0.0
 0.5470698111761658,2.218858736512516,0.9918611780570564,-9.435454482830401,1.6014868955533008,2.99999999999998,0.0023301512458513154,180.0,0.21426981307207668,0.0
 0.5525571209443823,2.22757228400853,0.9904133031086827,-9.434278717992097,1.61794882485795,3.0,0.002166644353688554,180.0,0.20128592201738416,0.0
 0.5580205717579838,2.236336502308384,0.9889571813754822,-9.433179002257685,1.6343391772987548,3.0,0.002008834099849979,180.0,0.18851858175499817,0.0
 0.5634600967436676,2.245150123632034,0.9874930137250382,-9.432153550721962,1.6506577522558061,3.0,0.0018563499603756449,180.0,0.17595100896161397,0.0
 0.5688756285614711,2.254011880199438,0.9860210010249343,-9.431200682434556,1.666904347709217,3.000000000000041,0.0017088517397214553,180.0,0.1635671085144788,0.0
 0.574267099398662,2.262920504230551,0.9845413441427538,-9.430318815139076,1.6830787602207897,3.0,0.0015660113334883753,180.0,0.15135141982785946,0.0
 0.5796344409636003,2.2718747279453306,0.9830542439460803,-9.429506460372522,1.6991807849156046,3.0000000000000413,0.001427524980361695,180.0,0.13928905891348245,0.0
 0.5849775844795596,2.280873283563733,0.9815599013024972,-9.428762218940545,1.7152102154634825,2.999999999999979,0.001293090389340586,180.0,0.1273656716099109,0.0
 0.5902964606785112,2.2899149033057142,0.9800585170795878,-9.428084776701255,1.731166844060337,2.9999999999999583,0.0011624789494469516,180.0,0.11556738561937968,0.0
 0.5955909997948614,2.298998319391232,0.9785502921449359,-9.427472900657518,1.7470504614093878,3.000000000000021,0.0010353992026737493,180.0,0.10388076385076302,0.0
 0.6008611315591366,2.3081222640402412,0.9770354273661246,-9.426925435344252,1.7628608567022133,3.0,0.0009116253629943979,180.0,0.09229276981839853,0.0
 0.6061067851916163,2.3172854694727,0.9755141236107376,-9.426441299441002,1.7785978175996524,2.9999999999999787,0.0007909495607317669,180.0,0.08079071902882497,0.0
 0.6113278893959055,2.326486667908564,0.9739865817463582,-9.426019482678212,1.7942611302125202,3.0000000000000213,0.0006731142797358783,180.0,0.06936225124359538,0.0
 0.6165243723524455,2.33572459156779,0.9724530026405699,-9.425659042921799,1.80985057908214,2.9999999999999787,0.0005579385883845448,180.0,0.05799528929294097,0.0
 0.6216961617119579,2.3449979726703347,0.9709135871609563,-9.425359103501732,1.8253659471606767,2.9999999999999356,0.0004452523792965051,180.0,0.04667800735260737,0.0
 0.6268431845888189,2.354305543436155,0.9693685361751005,-9.42511885073004,1.84080701579126,3.0,0.00033485528278743285,180.0,0.035398801343387624,0.0
 0.631965367554359,2.363646036085206,0.9678180505505863,-9.4249375315928,1.85617356468788,3.0000000000000218,0.0002265063630107963,180.0,0.024146254548188882,0.0
 0.6370626366300872,2.373018182837446,0.9662623311549969,-9.424814451636196,1.8714653719150647,2.9999999999999565,0.00012012888776573789,180.0,0.012909111195215164,0.0
 0.642134917280832,2.38242071591283,0.964701578855916,-9.424748973001263,1.8866822138672992,3.0,0.000014945004873307053,180.0,0.0016762471524946949,0.0
 0.6471821344078031,2.391852367531316,0.9631359945209269,-9.424740512617925,1.9018238652482125,3.0,-0.00008765619164656464,180.0,-0.009563358312205675,0.0
 0.65220421234156,2.4013118699128597,0.9615657790176131,-9.424788540548677,1.916890099049483,3.0,-0.0001891244612443882,180.0,-0.02082064728461564,0.0
 0.6572010748348955,2.4107979552774177,0.9599911332135579,-9.424892578460181,1.9318806865294895,2.999999999999978,-0.00028930773527904364,180.0,-0.032106510640235106,0.0
 0.6621726450556232,2.4203093558449464,0.958412257976345,-9.425052198232372,1.9467953971916727,3.000000000000022,-0.0003883663987511887,180.0,-0.043431814152932104,0.0
 0.6671188455792691,2.429844803835403,0.9568293541735577,-9.425267020694278,1.9616339987626104,2.9999999999999774,-0.0004863856595182281,180.0,-0.05480742197555589,0.0
 0.6720395983816627,2.439403031468743,0.9552426226727794,-9.425536714469557,1.9763962571697908,2.9999999999999547,-0.0005834641512095086,180.0,-0.06624422150170811,0.0
 0.6769348248314259,2.448982770964924,0.9536522643415937,-9.425860994934796,1.9910819365190804,3.0000000000000226,-0.0006797915769220319,180.0,-0.07775315062951409,0.0
 0.6818044456823565,2.4585827545439023,0.952058480047584,-9.426239623298326,2.005690799071872,2.9999999999999543,-0.0007754341002367216,180.0,-0.08934521947851826,0.0
 0.6866483810657007,2.468201714425634,0.9504614706583336,-9.42667240576829,2.0202226052219046,2.999999999999977,-0.0008705409886885384,180.0,-0.10103153487515192,0.0
 0.6914665504823156,2.477838382830076,0.9488614370414263,-9.42715919281974,2.034677113471749,2.999999999999954,-0.000965193602577861,180.0,-0.11282332890946696,0.0
 0.6962588727947152,2.4874914919771847,0.9472585800644452,-9.427699878576233,2.049054080408948,3.0,-0.0010595759494575537,180.0,-0.12473197769884808,0.0
 0.7010252662189976,2.4971597740869167,0.9456531005949741,-9.428294400254533,2.0633532606817955,3.0000000000000697,-0.0011537518155304576,180.0,-0.13676903395520787,0.0
 0.7057656483166522,2.5068419613792288,0.9440451995005961,-9.428942737734609,2.0775744069747595,3.0000000000000466,-0.0012478410192379777,180.0,-0.1489462451744448,0.0
 0.7104799359862399,2.516536786074077,0.9424350776488948,-9.429644913181665,2.0917172699835227,3.0000000000000235,-0.0013419551527249056,180.0,-0.16127558607772116,0.0
